,abstract,date,headline,id,paragraph,text,type
607,,2007-08-14,Pyloric Stenosis,513e03bacf28d04ae00016fe,A slide show explaining pyloric stenosis.,Pyloric Stenosis A slide show explaining pyloric stenosis.  ,Slideshow
608,,2007-08-14,Tracheoesophageal Fistula Repair,513e0269cf28d04ae0001122,A slide show explaining a tracheoesophageal fistula repair.,Tracheoesophageal Fistula Repair A slide show explaining a tracheoesophageal fistula repair.  ,Slideshow
609,,2007-08-14,Inguinal Hernia Repair,513e0284cf28d04ae00011ab,A slide show depicting the repair of an inguinal hernia.,Inguinal Hernia Repair A slide show depicting the repair of an inguinal hernia.  ,Slideshow
610,,2007-08-14,Mastectomy,504a88731c22dfde670c1fc1,This slide show depicts a mastectomy.,Mastectomy This slide show depicts a mastectomy.  ,Slideshow
611,,2007-08-14,Breast Lump Removal,504a889a1c22dfde670c20c1,A slide show explaining the removal of a breast lump. ,Breast Lump Removal A slide show explaining the removal of a breast lump.   ,Slideshow
612,,2007-08-14,Stroke,504a889a1c22dfde670c20bd,A slide show describing strokes.,Stroke A slide show describing strokes.  ,Slideshow
613,,2007-08-14,Ear Tube Insertion,504a88451c22dfde670c1f14,A slide show depicting an ear tube insertion.,Ear Tube Insertion A slide show depicting an ear tube insertion.  ,Slideshow
614,,2007-08-14,Testicular Torsion Repair,513e026dcf28d04ae0001132,A slide show about testicular torsion repair.,Testicular Torsion Repair A slide show about testicular torsion repair.  ,Slideshow
615,,2007-08-14,Lumbar Spinal Surgery,504a88731c22dfde670c1fc0,A slide show depicting lumbar spinal surgery.,Lumbar Spinal Surgery A slide show depicting lumbar spinal surgery.  ,Slideshow
616,,2007-08-14,Prostatectomy,504a88731c22dfde670c1fbf,A slide show depicting a prostatectomy.,Prostatectomy A slide show depicting a prostatectomy.  ,Slideshow
617,,2007-08-14,TURP,504a88731c22dfde670c1fbe,A slide show explaining a kind of prostate surgery.,TURP A slide show explaining a kind of prostate surgery.  ,Slideshow
618,,2007-08-14,Monitor Blood Glucose,504a889a1c22dfde670c20f5,A slide show explaining how to monitor blood glucose.,Monitor Blood Glucose A slide show explaining how to monitor blood glucose.  ,Slideshow
619,,2007-08-14,Hemorrhoid Surgery,504a889a1c22dfde670c20da,A slide show depecting the removal of enlarged veins around the anus.,Hemorrhoid Surgery A slide show depecting the removal of enlarged veins around the anus.  ,Slideshow
620,,2007-08-14,Achalasia,513e042fcf28d04ae00018f2,A slide show explaining a disorder of the esophagus.,Achalasia A slide show explaining a disorder of the esophagus.  ,Slideshow
621,,2007-08-14,Gastroesophageal Reflux,504a889a1c22dfde670c20c2,A slide show explaining gastroesophageal reflux,Gastroesophageal Reflux A slide show explaining gastroesophageal reflux  ,Slideshow
622,,2007-08-14,Gallbladder Removal,504a88571c22dfde670c1f50,A slide show depicting gallbladder removal.,Gallbladder Removal A slide show depicting gallbladder removal.  ,Slideshow
623,,2007-08-14,Large Bowel Resection,504a88571c22dfde670c1f56,A slide show depicting large bowel resection.,Large Bowel Resection A slide show depicting large bowel resection.  ,Slideshow
624,,2007-08-14,Colostomy,504a88731c22dfde670c1fc4,A slide show explaining colostomy.,Colostomy A slide show explaining colostomy.  ,Slideshow
625,,2007-08-14,Colon Cancer,504a88731c22dfde670c1fc3,A slide show explaining colon cancer and its treatment.,Colon Cancer A slide show explaining colon cancer and its treatment.  ,Slideshow
626,,2007-08-14,Small Bowel Resection,504a889a1c22dfde670c20e8,A slide show depicting a surgery to remove part of the small bowel.,Small Bowel Resection A slide show depicting a surgery to remove part of the small bowel.  ,Slideshow
627,,2007-08-14,Colon Diverticula,504a889a1c22dfde670c20f1,A slide show explaining colon diverticula.,Colon Diverticula A slide show explaining colon diverticula.  ,Slideshow
628,,2007-08-14,Appendectomy,504a889a1c22dfde670c20e6,A slide show explaining an appendectomy.,Appendectomy A slide show explaining an appendectomy.  ,Slideshow
629,,2007-08-14,Inflammatory Bowel Disease,513e02c5cf28d04ae00012d6,A slide show explaining inflammatory bowel disease.,Inflammatory Bowel Disease A slide show explaining inflammatory bowel disease.  ,Slideshow
630,,2007-08-14,Biliary Obstruction,504a889a1c22dfde670c20b9,A slide show explaining a blockage in the tubes that carry a liquid called bile from the liver to the gallbladder and small intestine,Biliary Obstruction A slide show explaining a blockage in the tubes that carry a liquid called bile from the liver to the gallbladder and small intestine  ,Slideshow
631,,2007-08-14,Meckel's Diverticulectomy,513e0334cf28d04ae00014bb,A slide show depicting a surgery to remove an abnormal pouch (Meckel''s diverticulum) in the wall of the small intestine.,Meckel's Diverticulectomy A slide show depicting a surgery to remove an abnormal pouch (Meckel''s diverticulum) in the wall of the small intestine.  ,Slideshow
632,,2007-08-14,Gastrectomy,504a889a1c22dfde670c20bc,"A slide show depicting gastrectomy, surgery to remove part or all of the stomach.","Gastrectomy A slide show depicting gastrectomy, surgery to remove part or all of the stomach.  ",Slideshow
633,,2007-08-14,Exchange Transfusion,504a889a1c22dfde670c20ef,A slide show explaining the incremental removal of the patient's blood and replacement with fresh donor blood.,Exchange Transfusion A slide show explaining the incremental removal of the patient's blood and replacement with fresh donor blood.  ,Slideshow
634,,2007-08-14,Heart Valve Surgery ,504a889a1c22dfde670c20dc,"A slide show depicting heart valve surgery, which is used to repair or replace diseased heart valves.","Heart Valve Surgery  A slide show depicting heart valve surgery, which is used to repair or replace diseased heart valves.  ",Slideshow
635,,2007-08-14,Coronary Artery Balloon Angioplasty,504a889a1c22dfde670c20bb,A slide show depicting coronary artery balloon angioplasty.,Coronary Artery Balloon Angioplasty A slide show depicting coronary artery balloon angioplasty.  ,Slideshow
636,,2007-08-14,Arterial Bypass Leg,504a889a1c22dfde670c20fd,A slide show depicting arterial bypass of the leg.,Arterial Bypass Leg A slide show depicting arterial bypass of the leg.  ,Slideshow
637,,2007-08-14,Venous Thrombosis ,504a88731c22dfde670c1fdb,A slide show depicting venous thrombosis.,Venous Thrombosis  A slide show depicting venous thrombosis.  ,Slideshow
638,,2007-08-14,Peak Flow Meter Use,504a889a1c22dfde670c20fc,A slide show explaining the use of a peak flow meter.,Peak Flow Meter Use A slide show explaining the use of a peak flow meter.  ,Slideshow
639,,2007-08-14,Metered Dose Inhaler Use  ,504a88731c22dfde670c1fe0,This slideshow explains how to use a metered dose inhaler. ,Metered Dose Inhaler Use   This slideshow explains how to use a metered dose inhaler.   ,Slideshow
640,,2007-08-14,Spacer Use,504a88731c22dfde670c1fe1,A slide show depicting spacer use.,Spacer Use A slide show depicting spacer use.  ,Slideshow
641,,2007-08-14,Nebulizer Use,504a889a1c22dfde670c20fb,A slide show depicting nebulizer use.,Nebulizer Use A slide show depicting nebulizer use.  ,Slideshow
642,,2007-08-14,Pneumothorax,513e05f2cf28d04ae0002023,"A slide show depicting pneumothorax, the collection of air or gas in the space surrounding the lungs.","Pneumothorax A slide show depicting pneumothorax, the collection of air or gas in the space surrounding the lungs.  ",Slideshow
643,,2007-08-14,Chest Tube Insertion,504a889a1c22dfde670c20d8,A slide show depicting chest tube insertion.,Chest Tube Insertion A slide show depicting chest tube insertion.  ,Slideshow
644,,2007-08-14,Eardrum Repair,504a888d1c22dfde670c2005,A slide show depicting surgery to repair the eardrum.,Eardrum Repair A slide show depicting surgery to repair the eardrum.  ,Slideshow
645,,2007-08-14,Choking First Aid - Adult or Child Over 1 Year - Series,513e05fbcf28d04ae000204f,A slide show depicting first aid for adults or children.,Choking First Aid - Adult or Child Over 1 Year - Series A slide show depicting first aid for adults or children.  ,Slideshow
646,,2007-08-14,Choking First Aid - Infant Under 1 Year,513e0574cf28d04ae0001dfe,A slide show depicting first aid for choking infants.,Choking First Aid - Infant Under 1 Year A slide show depicting first aid for choking infants.  ,Slideshow
647,,2007-08-14,Minor Cut - First Aid,504a889a1c22dfde670c20eb,A slide show depicting the first aid procedure to treat a minor cut.,Minor Cut - First Aid A slide show depicting the first aid procedure to treat a minor cut.  ,Slideshow
648,,2007-08-14,Ankle Sprain,504a889a1c22dfde670c20db,A slide show explaining the three types of ankle sprains.,Ankle Sprain A slide show explaining the three types of ankle sprains.  ,Slideshow
649,,2007-08-14,Hand Splint,513e031acf28d04ae000144f,A slide show depicting the construction of a hand splint.,Hand Splint A slide show depicting the construction of a hand splint.  ,Slideshow
650,,2007-08-14,Animal Bite - First Aid,513e0402cf28d04ae000183b,A slide show depicting the first aid procedure to treat an animal bite.,Animal Bite - First Aid A slide show depicting the first aid procedure to treat an animal bite.  ,Slideshow
651,,2007-08-14,Snakebite (poison) Treatment ,513e0459cf28d04ae00019ae,A slide show depicting the treatment of a poisonous snake bite.,Snakebite (poison) Treatment  A slide show depicting the treatment of a poisonous snake bite.  ,Slideshow
652,,2007-08-14,Poisonous Snakes,513e03a2cf28d04ae000168c,A slide show explaining how to identify a poisonous snake.,Poisonous Snakes A slide show explaining how to identify a poisonous snake.  ,Slideshow
653,,2007-08-14,Minor Burn - First Aid,518bf048fdc592464a001c50,A slide show explaining proper first aid to treat a minor burn.,Minor Burn - First Aid A slide show explaining proper first aid to treat a minor burn.  ,Slideshow
654,,2007-08-14,Two Person Roll,504a889a1c22dfde670c20f3,A slide show depicting the two person roll.,Two Person Roll A slide show depicting the two person roll.  ,Slideshow
655,,2007-08-14,Recovery Position,513e04e9cf28d04ae0001bc5,"A slide show depicting the recovery position, which helps keep the victim's airway open during first aid.","Recovery Position A slide show depicting the recovery position, which helps keep the victim's airway open during first aid.  ",Slideshow
656,,2007-08-14,Convulsions - First Aid,518bf019fdc592464a001c4f,A slide show depicting the first aid procedure for convulsions.,Convulsions - First Aid A slide show depicting the first aid procedure for convulsions.  ,Slideshow
657,,2007-08-14,Creating a Sling,513e02ddcf28d04ae000133a,A slide show explaining how to create a sling.,Creating a Sling A slide show explaining how to create a sling.  ,Slideshow
658,,2007-08-14,CPR - Adult ,513e0610cf28d04ae00020a0,A slide show depicting the performance of CPR on an adult.,CPR - Adult  A slide show depicting the performance of CPR on an adult.  ,Slideshow
659,,2007-08-14,CPR - Child 1 to 8 Years Old,513e05b2cf28d04ae0001ef4,A slide show depicting the performance of CPR on a child.,CPR - Child 1 to 8 Years Old A slide show depicting the performance of CPR on a child.  ,Slideshow
660,,2007-08-14,CPR - Infant,513e0499cf28d04ae0001a84,A slide show depicting the performance of CPR on an infant.,CPR - Infant A slide show depicting the performance of CPR on an infant.  ,Slideshow
661,,2007-08-14,Bone Fracture Repair,513e01becf28d04ae0000ed7,A slide show depicting the repair of fractured bones.,Bone Fracture Repair A slide show depicting the repair of fractured bones.  ,Slideshow
662,,2007-08-01,Deep Brain Stimulation,504a72161c22dfde670b974f,An animation depicts the insertion of electrodes into the brain of a patient with severe brain injury. (Source: Cleveland Clinic) Eds note: No sound,Deep Brain Stimulation An animation depicts the insertion of electrodes into the brain of a patient with severe brain injury. (Source: Cleveland Clinic) Eds note: No sound  ,Video
663,,2007-08-01,Gas Exchange,5342fd2f7988106f3076e5ca,This animation illustrates the passage of air and exchange of oxygen and carbon dioxide within the lungs on both a gross and microscopic level.,Gas Exchange This animation illustrates the passage of air and exchange of oxygen and carbon dioxide within the lungs on both a gross and microscopic level.  ,Interactive Feature
664,,2007-08-01,Smoking's Effects on the Lungs,5342e15f7988106f3076e51d,"Normal, healthy lungs are compared to the lungs of a long-term smoker.","Smoking's Effects on the Lungs Normal, healthy lungs are compared to the lungs of a long-term smoker.  ",Interactive Feature
665,,2007-08-01,Lymph Nodes,5342d52d7988106f3076e49a,This animation shows an enlarged view of one lymph node filtering out micro-organisms from the fluid passing through.,Lymph Nodes This animation shows an enlarged view of one lymph node filtering out micro-organisms from the fluid passing through.  ,Interactive Feature
666,,2007-08-01,Allergies,5342bab87988107fc3649f01,"This animation shows the passage of allergens (pollen) into the nasal cavity. The body response includes the release of histamine, a chemical that produces allergy symptoms in the body.","Allergies This animation shows the passage of allergens (pollen) into the nasal cavity. The body response includes the release of histamine, a chemical that produces allergy symptoms in the body.  ",Interactive Feature
667,,2007-08-01,Skeletal Muscle,5342f0667988106f3076e597,"This animation illustrates the organization of skeletal muscle, enlarging from a muscle belly up to its myofibrils. Simultaneously in side and front views, the actions of a leg muscle and its myofibrils are shown while performing leg extension exercises.","Skeletal Muscle This animation illustrates the organization of skeletal muscle, enlarging from a muscle belly up to its myofibrils. Simultaneously in side and front views, the actions of a leg muscle and its myofibrils are shown while performing leg extension exercises.  ",Interactive Feature
668,,2007-08-01,Smelling,5342ebb97988106f3076e567,This animation depicts the inhalation of air and scent molecules from a rose into an enlarged sagittal view of the nasal cavity. The smell receptors are magnified further to show their action of relaying a neural message of “scent” to the brain. ,Smelling This animation depicts the inhalation of air and scent molecules from a rose into an enlarged sagittal view of the nasal cavity. The smell receptors are magnified further to show their action of relaying a neural message of “scent” to the brain.   ,Interactive Feature
669,,2007-08-01,Nutrient Exchange,5342f8137988106f3076e5b9,This animation shows an enlargement of a blood capillary with red blood cells traversing through it. A section of the artery is enlarged further to display the exchange of oxygen and carbon dioxide between a capillary and its surrounding tissue. ,Nutrient Exchange This animation shows an enlargement of a blood capillary with red blood cells traversing through it. A section of the artery is enlarged further to display the exchange of oxygen and carbon dioxide between a capillary and its surrounding tissue.   ,Interactive Feature
670,,2007-08-01,Pain,5342eb217988106f3076e563,"This animation shows the body’s response to a bee sting on the nose, giving a general description of the communication between the peripheral nervous system detecting the pain and the central nervous system issuing a reactive response. ","Pain This animation shows the body’s response to a bee sting on the nose, giving a general description of the communication between the peripheral nervous system detecting the pain and the central nervous system issuing a reactive response.   ",Interactive Feature
671,,2007-08-01,Parkinson's Disease,5342cc527988106f3076e406,"This animations shows sporatic brain activity and a twitching hand that occur with Parkinson's disease, followed by treatment with dopamine stimulation.","Parkinson's Disease This animations shows sporatic brain activity and a twitching hand that occur with Parkinson's disease, followed by treatment with dopamine stimulation.  ",Interactive Feature
672,,2007-08-01,Pregnancy: Cesarean Section,5342e87d7988106f3076e53c,This animation describes and depicts the common reasons for having a cesarean section delivery. The location of an epideral application is shown in a side view followed by a Cesarean section delivery illustrated in both side and front views. ,Pregnancy: Cesarean Section This animation describes and depicts the common reasons for having a cesarean section delivery. The location of an epideral application is shown in a side view followed by a Cesarean section delivery illustrated in both side and front views.   ,Interactive Feature
673,,2007-08-01,Egg Production,534304e17988106f3076e5f5,"All of the immature egg cells (oocytes) a woman will ever produce are stored in the ovaries by the time she is born. The average age that girls begin to menstruate is 12 years old. Each menstrual cycle occurs approximately every 28 days. During each cycle, hormonal messages from the brain cause the ovaries to develop a single mature egg cell for potential fertilization, even as other hormones instruct the uterine lining to thicken in preparation for nourishing the fertilized egg cell.","Egg Production All of the immature egg cells (oocytes) a woman will ever produce are stored in the ovaries by the time she is born. The average age that girls begin to menstruate is 12 years old. Each menstrual cycle occurs approximately every 28 days. During each cycle, hormonal messages from the brain cause the ovaries to develop a single mature egg cell for potential fertilization, even as other hormones instruct the uterine lining to thicken in preparation for nourishing the fertilized egg cell.  ",Interactive Feature
674,,2007-08-01,Heart Surgery: Angioplasty,5342e97c7988106f3076e544,"This animation shows a Percutaneous Transluminal Coronary Angioplasty (PTCA) procedure to open up blocked coronary arteries by inflating a tiny balloon to compress the plaque against the walls of the artery, flattening it out so that blood can once again flow through the blood vessel freely.","Heart Surgery: Angioplasty This animation shows a Percutaneous Transluminal Coronary Angioplasty (PTCA) procedure to open up blocked coronary arteries by inflating a tiny balloon to compress the plaque against the walls of the artery, flattening it out so that blood can once again flow through the blood vessel freely.  ",Interactive Feature
675,,2007-08-01,Slipped Disc,5342c5287988107fc3649ff2,This animation shows displacement of an intervertebral disk (disk between the vertebrae).,Slipped Disc This animation shows displacement of an intervertebral disk (disk between the vertebrae).  ,Interactive Feature
676,,2007-08-01,Osteoarthritis,5342c47d7988107fc3649fd0,This animation compares a normal adult knee joint and a knee joint affected by osteoarthritis.,Osteoarthritis This animation compares a normal adult knee joint and a knee joint affected by osteoarthritis.  ,Interactive Feature
677,,2007-08-01,Ankle Ligament Injury,5342ecc77988106f3076e570,"This animation illustrates and compares the severity of an ankle sprain (Type I, II, III).","Ankle Ligament Injury This animation illustrates and compares the severity of an ankle sprain (Type I, II, III).  ",Interactive Feature
678,,2007-08-01,Alzheimer's Disease,5342cc777988106f3076e40a,This animation shows the brain and the changes that occur to it from Alzheimer's disease.,Alzheimer's Disease This animation shows the brain and the changes that occur to it from Alzheimer's disease.  ,Interactive Feature
679,,2007-08-01,The Cochlea,5342c9da7988107fc364a039,This animation shows the various structures of the ear and the process of hearing.,The Cochlea This animation shows the various structures of the ear and the process of hearing.  ,Interactive Feature
680,,2007-08-01,Glaucoma,5342e0357988106f3076e509,This animation shows the affects of untreated glaucoma.,Glaucoma This animation shows the affects of untreated glaucoma.  ,Interactive Feature
681,,2007-08-01,Retina Complications From Diabetes,5342c1c87988107fc3649f95,This animations depicts changes to the retina resulting from diabetes mellitus. ,Retina Complications From Diabetes This animations depicts changes to the retina resulting from diabetes mellitus.   ,Interactive Feature
682,,2007-08-01,Corneal Injury,5342d2d27988106f3076e488,This animation shows corneal infections resulting from corneal injury. ,Corneal Injury This animation shows corneal infections resulting from corneal injury.   ,Interactive Feature
683,,2007-08-01,Cataracts,5342d26d7988106f3076e484,This animations depicts how a cataract is seen in the eye. ,Cataracts This animations depicts how a cataract is seen in the eye.   ,Interactive Feature
684,,2007-08-01,Blinking,5342c48f7988107fc3649fd6,"This animation shows the eye’s response to invading foreign substances, resulting in blinking and the lacrimal gland’s production of tears which then pass into the nose through tear ducts.","Blinking This animation shows the eye’s response to invading foreign substances, resulting in blinking and the lacrimal gland’s production of tears which then pass into the nose through tear ducts.  ",Interactive Feature
685,,2007-08-01,Swallowing,5342ed047988106f3076e575,"From a side view of the head, this animation shows the step-by-step process and mechanism of chewing and swallowing a piece of celery.","Swallowing From a side view of the head, this animation shows the step-by-step process and mechanism of chewing and swallowing a piece of celery.  ",Interactive Feature
686,,2007-08-01,Artificial Insemination,5342d6ab7988106f3076e4a5,"This animations shows the process of Intracytoplasmic sperm injection (ICSI), a procedure used to fertilize an egg cell outside of the body.","Artificial Insemination This animations shows the process of Intracytoplasmic sperm injection (ICSI), a procedure used to fertilize an egg cell outside of the body.  ",Interactive Feature
687,,2007-08-01,Digestion,5342efba7988106f3076e595,This animation highlights the major parts of the digestive system and follows the breakdown of celery from consumption to excretion.,Digestion This animation highlights the major parts of the digestive system and follows the breakdown of celery from consumption to excretion.  ,Interactive Feature
688,,2007-08-01,Pre-Eclampsia ,5342cffb7988106f3076e455,This animation depicts hypertension caused by pre-eclampsia that adversely affects the fetus by causing constriction of the placental arteries. ,Pre-Eclampsia  This animation depicts hypertension caused by pre-eclampsia that adversely affects the fetus by causing constriction of the placental arteries.   ,Interactive Feature
689,,2007-08-01,Throat Cancer,5342d37b7988106f3076e491,"From a top view of the voice box (larynx) and vocal cords, this animation shows the formation of a malignant tumor on the right vocal cord. ","Throat Cancer From a top view of the voice box (larynx) and vocal cords, this animation shows the formation of a malignant tumor on the right vocal cord.   ",Interactive Feature
690,,2007-08-01,Snoring,5342cdc47988106f3076e420,"From a side view of the head and neck, this animation shows the structures involved in snoring. The common causes for snoring are also discussed.","Snoring From a side view of the head and neck, this animation shows the structures involved in snoring. The common causes for snoring are also discussed.  ",Interactive Feature
691,,2007-08-01,Breast Lift,5342ea2f7988106f3076e553,This animation shows a breast reduction (lift) procedure. ,Breast Lift This animation shows a breast reduction (lift) procedure.   ,Interactive Feature
692,,2007-08-01,Lymphatics and the Breast,5342d04b7988106f3076e457,"This animation discusses and depicts several aspects of the lymphatic system including a microscopic view of lymph formation, edema, breast lymphatics and the spread of breast cancer. ","Lymphatics and the Breast This animation discusses and depicts several aspects of the lymphatic system including a microscopic view of lymph formation, edema, breast lymphatics and the spread of breast cancer.   ",Interactive Feature
693,,2007-08-01,Nerve Conduction,5342ff017988106f3076e5d2,This animation provides a general overview of the nervous system and shows the process in which nerve impulses are transmitted.,Nerve Conduction This animation provides a general overview of the nervous system and shows the process in which nerve impulses are transmitted.  ,Interactive Feature
694,,2007-08-01,Concussion,5342bb237988107fc3649f09,"This animations shows the head receiving two impacts. One on the front, and one on the side from a boxing glove. ","Concussion This animations shows the head receiving two impacts. One on the front, and one on the side from a boxing glove.   ",Interactive Feature
695,,2007-08-01,Cerebral Aneurysm,5342d53e7988106f3076e49c,This animation shows a cerebral aneurysm growing and rupturing filling the brain with blood.,Cerebral Aneurysm This animation shows a cerebral aneurysm growing and rupturing filling the brain with blood.  ,Interactive Feature
696,,2007-08-01,Brain,5342eafa7988106f3076e562,This animation highlights the major sections of the brain and explains their primary functions.,Brain This animation highlights the major sections of the brain and explains their primary functions.  ,Interactive Feature
697,,2007-08-01,Enlarged Prostate,5342c3737988107fc3649fb3,This animation illustrates the prostate gland and its surrounding structures and shows the effects of benign prostatic hypertrophy (BPH).,Enlarged Prostate This animation illustrates the prostate gland and its surrounding structures and shows the effects of benign prostatic hypertrophy (BPH).  ,Interactive Feature
698,,2007-08-01,Athetosis,5342cc517988106f3076e405,This animation illustrates the location of basal ganglia in the brain. Injury to the basal ganglia may result in athetosis (constant writhing movements of the body). ,Athetosis This animation illustrates the location of basal ganglia in the brain. Injury to the basal ganglia may result in athetosis (constant writhing movements of the body).   ,Interactive Feature
699,,2007-08-01,Sperm Production,5342d6ae7988106f3076e4a9,"This animation highlights the structures of the male reproductive system and the pathway of ejaculate. A testicle is sectioned and enlarged to depict its internal anatomy, including a microscopic view of individual sperm.","Sperm Production This animation highlights the structures of the male reproductive system and the pathway of ejaculate. A testicle is sectioned and enlarged to depict its internal anatomy, including a microscopic view of individual sperm.  ",Interactive Feature
700,,2007-08-01,Sperm Release Pathway,5342d8b17988106f3076e4cb,"This animation highlights from a mid-sagittal view the structures of the male reproductive system and the pathway of ejaculate. A testicle is sectioned and enlarged to depict its internal anatomy, including a microscopic view of individual sperm. ","Sperm Release Pathway This animation highlights from a mid-sagittal view the structures of the male reproductive system and the pathway of ejaculate. A testicle is sectioned and enlarged to depict its internal anatomy, including a microscopic view of individual sperm.   ",Interactive Feature
701,,2007-08-01,Vasectomy Procedure,5342ea717988106f3076e557,This animation shows a vasectomy procedure.,Vasectomy Procedure This animation shows a vasectomy procedure.  ,Interactive Feature
702,,2007-08-01,Skin Conditions,5342ce367988106f3076e42d,"This animation illustrates some common skin conditions such as moles, birthmarks, age spots, and warts.","Skin Conditions This animation illustrates some common skin conditions such as moles, birthmarks, age spots, and warts.  ",Interactive Feature
703,,2007-08-01,The Effect of the Sun on Skin,5342ef487988106f3076e58f,This animation enlarges a section of skin to illustrate melanocytes producing melanin in response to sun exposure. Also depicted on this enlarged section is sunburn and skin cancer.,The Effect of the Sun on Skin This animation enlarges a section of skin to illustrate melanocytes producing melanin in response to sun exposure. Also depicted on this enlarged section is sunburn and skin cancer.  ,Interactive Feature
704,,2007-08-01,Stroke: Embolism,5342cbbd7988106f3076e3fa,This animation shows a stroke resulting by an embolism traveling from an internal carotid artery and lodging within a cerebral artery in the brain.,Stroke: Embolism This animation shows a stroke resulting by an embolism traveling from an internal carotid artery and lodging within a cerebral artery in the brain.  ,Interactive Feature
705,,2007-08-01,Skeletal System,5342ee1d7988106f3076e585,This animation highlights the individual bones and groups of bones that comprise the skeletal system. ,Skeletal System This animation highlights the individual bones and groups of bones that comprise the skeletal system.   ,Interactive Feature
706,,2007-08-01,Joint Dislocation,5342baee7988107fc3649f06,This animation shows a dislocation of the shoulder joint.,Joint Dislocation This animation shows a dislocation of the shoulder joint.  ,Interactive Feature
707,,2007-08-01,Stroke From a Blood Clot,5342cbbf7988106f3076e3fe,"This animations shows a piece of clot breaking away from the heart, travelling to the brain, resulting in a stroke.","Stroke From a Blood Clot This animations shows a piece of clot breaking away from the heart, travelling to the brain, resulting in a stroke.  ",Interactive Feature
708,,2007-08-01,Cosmetic Surgery,5342ea097988106f3076e54e,"This animation describes a series of cosmetic surgeries, including forehead lift, eyelid lift, and facelift.","Cosmetic Surgery This animation describes a series of cosmetic surgeries, including forehead lift, eyelid lift, and facelift.  ",Interactive Feature
709,,2007-08-01,Osteoporosis,533ef3e37988102df41a67f8,This animation begins by showing a hip fracture due to osteoporosis. The bone then dissolves into a frontal section to compare the bony interior of a normal femur to that of an osteoporotic femur. ,Osteoporosis This animation begins by showing a hip fracture due to osteoporosis. The bone then dissolves into a frontal section to compare the bony interior of a normal femur to that of an osteoporotic femur.   ,Interactive Feature
710,,2007-08-01,Liposuction,5342ea347988106f3076e554,A vibrating suction cannula is shown removing abdominal fat.,Liposuction A vibrating suction cannula is shown removing abdominal fat.  ,Interactive Feature
711,,2007-08-01,Bone Fracture Repair,5342baaf7988107fc3649eff,This animation begins by showing a hip fracture due to osteoporosis. The bone then dissolves into a frontal section to compare the bony interior of a normal femur to that of an osteoporotic femur. ,Bone Fracture Repair This animation begins by showing a hip fracture due to osteoporosis. The bone then dissolves into a frontal section to compare the bony interior of a normal femur to that of an osteoporotic femur.   ,Interactive Feature
712,,2007-08-01,Sweating,5342ef1a7988106f3076e58c,This animation shows an enlargement of a section of skin to highlight an individual sweat gland. The gland then expels sweat onto the surface of skin.,Sweating This animation shows an enlargement of a section of skin to highlight an individual sweat gland. The gland then expels sweat onto the surface of skin.  ,Interactive Feature
713,,2007-08-01,Tasting,5342ebaa7988106f3076e566,"This animation begins with a top view of the tongue then magnifies and shows two individual taste buds detecting taste molecules. The various taste centers (bitter, sour, sweet, and salty) are highlighted on the tongue.","Tasting This animation begins with a top view of the tongue then magnifies and shows two individual taste buds detecting taste molecules. The various taste centers (bitter, sour, sweet, and salty) are highlighted on the tongue.  ",Interactive Feature
714,,2007-08-01,Urination,5342cfc77988106f3076e44a,"In a general overview, the formation and passage of urine through the various components of the urinary system is shown. Enlarged areas include the kidney, sectioned kidney, nephrons, renal corpuscle, and passage of particles and red blood cells within.","Urination In a general overview, the formation and passage of urine through the various components of the urinary system is shown. Enlarged areas include the kidney, sectioned kidney, nephrons, renal corpuscle, and passage of particles and red blood cells within.  ",Interactive Feature
715,,2007-08-01,Blood Cell Production,5342bb997988107fc3649f16,This animation shows the process of red blood cell formation and the components that comprise blood. ,Blood Cell Production This animation shows the process of red blood cell formation and the components that comprise blood.   ,Interactive Feature
716,,2007-08-01,Blood Pressure,5342bdd17988107fc3649f41,"This animation defines normal blood pressure and the measurement of systole and diastole. Structures shown include a front-view of the heart beating, a cut-view of the heart beating, and blood flowing through a small artery.","Blood Pressure This animation defines normal blood pressure and the measurement of systole and diastole. Structures shown include a front-view of the heart beating, a cut-view of the heart beating, and blood flowing through a small artery.  ",Interactive Feature
717,,2007-08-01,Vaccines,5342e1487988106f3076e51b,"In an enlarged view of a cut section of a small artery, this animation shows a vaccine injection and follows the path of its antigens, initiating the body's development of antibodies.","Vaccines In an enlarged view of a cut section of a small artery, this animation shows a vaccine injection and follows the path of its antigens, initiating the body's development of antibodies.  ",Interactive Feature
718,,2007-08-01,Ultrasound,5342fb1e7988106f3076e5c3,This animation demonstrates how an ultrasound identifies the solid and hollow areas of structures within a fetus.,Ultrasound This animation demonstrates how an ultrasound identifies the solid and hollow areas of structures within a fetus.  ,Interactive Feature
719,,2007-08-01,Blood Flow,5342bb977988107fc3649f15,"This animation shows the cycle of blood circulation through the heart, arteries, veins, and lungs within the body.","Blood Flow This animation shows the cycle of blood circulation through the heart, arteries, veins, and lungs within the body.  ",Interactive Feature
720,,2007-08-01,Blood Clotting,5342bb997988107fc3649f17,"This animation depicts the process of blood clotting in an enlarged view of a small artery. Cells shown include red blood cells, platelets, fibrin, and clotting factors.","Blood Clotting This animation depicts the process of blood clotting in an enlarged view of a small artery. Cells shown include red blood cells, platelets, fibrin, and clotting factors.  ",Interactive Feature
